actual_arrival,scheduled_arrival,actual_departure,composed_key,scheduled_departure
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
41608,41615,41482,2011-12-28 - AA-1279-DFW-PHX,41460
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
21517,21525,21351,2011-12-14 - CO-1250-MIA-IAH,21353
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28410,28396,28256,2011-12-19 - CO-1193-EWR-MCO,28215
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
28663,28685,28528,2011-12-19 - AA-3804-PHL-ORD,28535
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
15259,15260,15136,2011-12-10 - AA-466-IAH-MIA,15120
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
13882,13894,13675,2011-12-09 - AA-1165-JFK-MIA,13679
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
28275,28286,28197,2011-12-19 - UA-414-LAX-SFO,28200
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
35938,35957,35699,2011-12-24 - UA-3099-PHX-PHL,35695
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29707,29726,29635,2011-12-20 - UA-414-LAX-SFO,29640
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
29887,29925,29523,2011-12-20 - AA-59-JFK-SFO,29530
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
3993,4005,3647,2011-12-02 - AA-59-JFK-SFO,3610
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
45778,45795,45668,2011-12-31 - AA-4277-CVG-JFK,45670
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
12214,13670,12005,2011-12-08 - AA-1522-SFO-ORD,13435
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
21463,21455,21315,2011-12-14 - AA-1279-DFW-PHX,21300
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
7463,7490,7349,2011-12-04 - AA-2312-DFW-DTW,7345
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2285,2300,2169,2011-12-01 - AA-466-IAH-MIA,2160
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
2644,2639,2462,2011-12-01 - AA-400-DFW-JFK,2440
