actual_arrival,actual_departure,composed_key,scheduled_arrival,scheduled_departure
44656,44470,2011-12-30 - UA-62-IAH-EWR,44643,44430
44656,44470,2011-12-30 - UA-62-IAH-EWR,44643,44430
20165,19953,2011-12-13 - UA-62-IAH-EWR,20163,19950
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
43192,42990,2011-12-29 - UA-62-IAH-EWR,43203,42990
30196,29935,2011-12-20 - UA-3099-PHX-PHL,30197,29935
41765,41546,2011-12-28 - UA-62-IAH-EWR,41763,41550
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
40305,40110,2011-12-27 - UA-62-IAH-EWR,40323,40110
20165,19953,2011-12-13 - UA-62-IAH-EWR,20163,19950
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
38865,38667,2011-12-26 - UA-62-IAH-EWR,38883,38670
37403,37227,2011-12-25 - UA-62-IAH-EWR,37443,37230
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
35966,35793,2011-12-24 - UA-62-IAH-EWR,35992,35790
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
30262,30047,2011-12-20 - UA-62-IAH-EWR,30243,30030
5757,5572,2011-12-03 - UA-62-IAH-EWR,5761,5550
5757,5572,2011-12-03 - UA-62-IAH-EWR,5761,5550
5757,5572,2011-12-03 - UA-62-IAH-EWR,5761,5550
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
25901,25712,2011-12-17 - UA-62-IAH-EWR,25912,25710
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
21585,21391,2011-12-14 - UA-62-IAH-EWR,21603,21390
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
2890,2688,2011-12-01 - UA-62-IAH-EWR,2883,2670
2890,2688,2011-12-01 - UA-62-IAH-EWR,2883,2670
2890,2688,2011-12-01 - UA-62-IAH-EWR,2883,2670
5757,5572,2011-12-03 - UA-62-IAH-EWR,5761,5550
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
27446,27234,2011-12-18 - UA-62-IAH-EWR,27359,27150
27446,27234,2011-12-18 - UA-62-IAH-EWR,27359,27150
27446,27234,2011-12-18 - UA-62-IAH-EWR,27359,27150
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
17307,17105,2011-12-11 - UA-62-IAH-EWR,17283,17070
14413,14221,2011-12-09 - UA-62-IAH-EWR,14403,14190
14413,14221,2011-12-09 - UA-62-IAH-EWR,14403,14190
14413,14221,2011-12-09 - UA-62-IAH-EWR,14403,14190
14413,14221,2011-12-09 - UA-62-IAH-EWR,14403,14190
14413,14221,2011-12-09 - UA-62-IAH-EWR,14403,14190
13065,12856,2011-12-08 - UA-62-IAH-EWR,12963,12750
13065,12856,2011-12-08 - UA-62-IAH-EWR,12963,12750
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
11528,11341,2011-12-07 - UA-62-IAH-EWR,11523,11310
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
8664,8433,2011-12-05 - UA-62-IAH-EWR,8643,8430
44656,44470,2011-12-30 - UA-62-IAH-EWR,44643,44430
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
7199,6993,2011-12-04 - UA-62-IAH-EWR,7203,6990
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
4328,4130,2011-12-02 - UA-62-IAH-EWR,4323,4110
30105,29968,2011-12-20 - AA-3804-PHL-ORD,30125,29975
30105,29968,2011-12-20 - AA-3804-PHL-ORD,30125,29975
,,2011-12-29 - AA-2312-DFW-DTW,43490,43345
30154,29987,2011-12-20 - CO-1250-MIA-IAH,30168,29990
30154,29987,2011-12-20 - CO-1250-MIA-IAH,30168,29990
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
29707,29635,2011-12-20 - UA-414-LAX-SFO,29726,29640
29707,29635,2011-12-20 - UA-414-LAX-SFO,29726,29640
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
19648,19510,2011-12-13 - AA-1434-DFW-MCO,19655,19515
19648,19510,2011-12-13 - AA-1434-DFW-MCO,19655,19515
19648,19510,2011-12-13 - AA-1434-DFW-MCO,19655,19515
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
48456,48311,2012-01-02 - AA-1434-DFW-MCO,48455,48315
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
30222,29911,2011-12-20 - CO-16-LAX-EWR,30219,29905
30222,29911,2011-12-20 - CO-16-LAX-EWR,30219,29905
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
30356,30175,2011-12-20 - AA-484-DFW-MIA,30295,30135
30356,30175,2011-12-20 - AA-484-DFW-MIA,30295,30135
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
19648,19510,2011-12-13 - AA-1434-DFW-MCO,19655,19515
16773,16626,2011-12-11 - AA-1434-DFW-MCO,16775,16635
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
13887,13746,2011-12-09 - AA-1434-DFW-MCO,13895,13755
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
35497,35350,2011-12-24 - AA-1434-DFW-MCO,35495,35355
35497,35350,2011-12-24 - AA-1434-DFW-MCO,35495,35355
35497,35350,2011-12-24 - AA-1434-DFW-MCO,35495,35355
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
29737,29594,2011-12-20 - AA-1434-DFW-MCO,29735,29595
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
26851,26706,2011-12-18 - AA-1434-DFW-MCO,26855,26715
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
49894,49751,2012-01-03 - AA-1434-DFW-MCO,49895,49755
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
8139,8007,2011-12-05 - AA-1434-DFW-MCO,8135,7995
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
47012,46869,2012-01-01 - AA-1434-DFW-MCO,47015,46875
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
45585,45440,2011-12-31 - AA-1434-DFW-MCO,45575,45435
45585,45440,2011-12-31 - AA-1434-DFW-MCO,45575,45435
45585,45440,2011-12-31 - AA-1434-DFW-MCO,45575,45435
45585,45440,2011-12-31 - AA-1434-DFW-MCO,45575,45435
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
42752,42606,2011-12-29 - AA-1434-DFW-MCO,42695,42555
,,2011-12-20 - AA-2312-DFW-DTW,30530,30385
,,2011-12-20 - AA-2312-DFW-DTW,30530,30385
,,2011-12-20 - AA-2312-DFW-DTW,30530,30385
16773,16626,2011-12-11 - AA-1434-DFW-MCO,16775,16635
16773,16626,2011-12-11 - AA-1434-DFW-MCO,16775,16635
39842,39703,2011-12-27 - AA-1434-DFW-MCO,39815,39675
39842,39703,2011-12-27 - AA-1434-DFW-MCO,39815,39675
39842,39703,2011-12-27 - AA-1434-DFW-MCO,39815,39675
39842,39703,2011-12-27 - AA-1434-DFW-MCO,39815,39675
38388,38230,2011-12-26 - AA-1434-DFW-MCO,38375,38235
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
36952,36795,2011-12-25 - AA-1434-DFW-MCO,36935,36795
35497,35350,2011-12-24 - AA-1434-DFW-MCO,35495,35355
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
32624,32470,2011-12-22 - AA-1434-DFW-MCO,32615,32475
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
28293,28148,2011-12-19 - AA-1434-DFW-MCO,28295,28155
21101,20956,2011-12-14 - AA-1434-DFW-MCO,21095,20955
19648,19510,2011-12-13 - AA-1434-DFW-MCO,19655,19515
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
25413,25273,2011-12-17 - AA-1434-DFW-MCO,25415,25275
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
23973,23833,2011-12-16 - AA-1434-DFW-MCO,23975,23835
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
13887,13746,2011-12-09 - AA-1434-DFW-MCO,13895,13755
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
22543,22400,2011-12-15 - AA-1434-DFW-MCO,22535,22395
21101,20956,2011-12-14 - AA-1434-DFW-MCO,21095,20955
21101,20956,2011-12-14 - AA-1434-DFW-MCO,21095,20955
21101,20956,2011-12-14 - AA-1434-DFW-MCO,21095,20955
21101,20956,2011-12-14 - AA-1434-DFW-MCO,21095,20955
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
18218,18072,2011-12-12 - AA-1434-DFW-MCO,18215,18075
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
15343,15189,2011-12-10 - AA-1434-DFW-MCO,15335,15195
13887,13746,2011-12-09 - AA-1434-DFW-MCO,13895,13755
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
12460,12310,2011-12-08 - AA-1434-DFW-MCO,12455,12315
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
6826,6699,2011-12-04 - AA-1434-DFW-MCO,6695,6555
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
5259,5126,2011-12-03 - AA-1434-DFW-MCO,5255,5115
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47463,47119,2012-01-01 - UA-382-IAD-LAX,47468,47120
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
3831,3697,2011-12-02 - AA-1434-DFW-MCO,3815,3675
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
46931,46793,2012-01-01 - AA-466-IAH-MIA,46940,46800
47526,47315,2012-01-01 - UA-62-IAH-EWR,47523,47310
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
2376,2241,2011-12-01 - AA-1434-DFW-MCO,2375,2235
47402,47249,2012-01-01 - AA-3804-PHL-ORD,47405,47255
47044,46973,2012-01-01 - UA-414-LAX-SFO,47058,46974
47592,47411,2012-01-01 - AA-484-DFW-MIA,47575,47415
47026,46879,2012-01-01 - UA-3515-IAD-MSP,47051,46881
47652,47574,2012-01-01 - AA-4307-ORD-DTW,47650,47565
47651,47283,2012-01-01 - AA-85-JFK-SFO,47670,47285
48871,48559,2012-01-02 - UA-382-IAD-LAX,48908,48560
29827,29653,2011-12-20 - CO-1193-EWR-MCO,29836,29655
29827,29653,2011-12-20 - CO-1193-EWR-MCO,29836,29655
30103,30000,2011-12-20 - UA-2314-ATL-PHL,30120,29995
30103,30000,2011-12-20 - UA-2314-ATL-PHL,30120,29995
29783,29137,2011-12-20 - UA-858-PVG-SFO,29787,29145
29783,29137,2011-12-20 - UA-858-PVG-SFO,29787,29145
