tid,attribute,correct_val
38581,single_blind,Yes
38581,double_blind,No
38581,randomised,Yes
38581,crossover,No
38581,parallel_group,Yes
38581,arms,2+
38581,controlled,Yes
60371,eudract_number,2013-002513-35
60371,open,Yes
60371,single_blind,No
60371,double_blind,No
60371,randomised,Yes
60371,crossover,No
60371,parallel_group,Yes
60371,arms,2+
60371,controlled,Yes
60372,eudract_number,2013-002513-35
60372,open,Yes
60372,single_blind,No
60372,double_blind,No
60372,randomised,Yes
60372,crossover,No
60372,parallel_group,Yes
60372,arms,2+
60372,controlled,Yes
60373,eudract_number,2013-002513-35
60373,open,Yes
60373,single_blind,No
60373,double_blind,No
60373,randomised,Yes
60373,crossover,No
60373,parallel_group,Yes
60373,arms,2+
60373,controlled,Yes
60374,eudract_number,2013-002513-35
60374,open,Yes
60374,single_blind,No
60374,double_blind,No
60374,randomised,Yes
60374,crossover,No
60374,parallel_group,Yes
60374,arms,2+
60374,controlled,Yes
60375,eudract_number,2013-002513-35
60375,open,Yes
60375,single_blind,No
60375,double_blind,No
60375,randomised,Yes
60375,crossover,No
60375,parallel_group,Yes
60375,arms,2+
60375,controlled,Yes
60376,eudract_number,2013-002513-35
60376,open,Yes
60376,single_blind,No
60376,double_blind,No
60376,randomised,Yes
60376,crossover,No
60376,parallel_group,Yes
60376,arms,2+
60376,controlled,Yes
60377,eudract_number,2013-002513-35
60377,open,Yes
60377,single_blind,No
60377,double_blind,No
60377,randomised,Yes
60377,crossover,No
60377,parallel_group,Yes
60377,arms,2+
60377,controlled,Yes
60378,eudract_number,2013-002513-35
60378,open,Yes
60378,single_blind,No
60378,double_blind,No
60378,randomised,Yes
60378,crossover,No
60378,parallel_group,Yes
60378,arms,2+
60378,controlled,Yes
60379,eudract_number,2013-002513-35
60379,open,Yes
60379,single_blind,No
60379,double_blind,No
60379,randomised,Yes
60379,crossover,No
60379,parallel_group,Yes
60379,arms,2+
60379,controlled,Yes
60380,eudract_number,2013-002513-35
60380,open,Yes
60380,single_blind,No
60380,double_blind,No
60380,randomised,Yes
60380,crossover,No
60380,parallel_group,Yes
60380,arms,2+
60380,controlled,Yes
60381,eudract_number,2013-002513-35
60381,open,Yes
60381,single_blind,No
60381,double_blind,No
60381,randomised,Yes
60381,crossover,No
60381,parallel_group,Yes
60381,arms,2+
60381,controlled,Yes
60382,eudract_number,2013-002513-35
60382,open,Yes
60382,single_blind,No
60382,double_blind,No
60382,randomised,Yes
60382,crossover,No
60382,parallel_group,Yes
60382,arms,2+
60382,controlled,Yes
60383,eudract_number,2013-002513-35
60383,open,Yes
60383,single_blind,No
60383,double_blind,No
60383,randomised,Yes
60383,crossover,No
60383,parallel_group,Yes
60383,arms,2+
60383,controlled,Yes
60384,eudract_number,2013-002513-35
60384,open,Yes
60384,single_blind,No
60384,double_blind,No
60384,randomised,Yes
60384,crossover,No
60384,parallel_group,Yes
60384,arms,2+
60384,controlled,Yes
60385,eudract_number,2013-002513-35
60385,open,Yes
60385,single_blind,No
60385,double_blind,No
60385,randomised,Yes
60385,crossover,No
60385,parallel_group,Yes
60385,arms,2+
60385,controlled,Yes
60386,eudract_number,2013-002513-35
60386,open,Yes
60386,single_blind,No
60386,double_blind,No
60386,randomised,Yes
60386,crossover,No
60386,parallel_group,Yes
60386,arms,2+
60386,controlled,Yes
60387,eudract_number,2013-002513-35
60387,open,Yes
60387,single_blind,No
60387,double_blind,No
60387,randomised,Yes
60387,crossover,No
60387,parallel_group,Yes
60387,arms,2+
60387,controlled,Yes
60388,eudract_number,2013-002513-35
60388,open,Yes
60388,single_blind,No
60388,double_blind,No
60388,randomised,Yes
60388,crossover,No
60388,parallel_group,Yes
60388,arms,2+
60388,controlled,Yes
60389,eudract_number,2013-002513-35
60389,open,Yes
60389,single_blind,No
60389,double_blind,No
60389,randomised,Yes
60389,crossover,No
60389,parallel_group,Yes
60389,arms,2+
60389,controlled,Yes
60390,eudract_number,2013-002513-35
60390,open,Yes
60390,single_blind,No
60390,double_blind,No
60390,randomised,Yes
60390,crossover,No
60390,parallel_group,Yes
60390,arms,2+
60390,controlled,Yes
60391,eudract_number,2013-002513-35
60391,open,Yes
60391,single_blind,No
60391,double_blind,No
60391,randomised,Yes
60391,crossover,No
60391,parallel_group,Yes
60391,arms,2+
60391,controlled,Yes
60433,eudract_number,2013-002539-13
60433,open,No
60433,single_blind,No
60433,double_blind,Yes
60433,randomised,Yes
60433,crossover,No
60433,parallel_group,Yes
60433,arms,2+
60433,controlled,Yes
26795,eudract_number,2008-003314-97
26795,open,No
26795,single_blind,No
26795,double_blind,Yes
26795,randomised,Yes
26795,crossover,No
26795,parallel_group,Yes
26795,arms,2+
26795,controlled,Yes
26796,eudract_number,2008-003314-97
26796,open,No
26796,single_blind,No
26796,double_blind,Yes
26796,randomised,Yes
26796,crossover,No
26796,parallel_group,Yes
26796,arms,2+
26796,controlled,Yes
26797,eudract_number,2008-003314-97
26797,open,No
26797,single_blind,No
26797,double_blind,Yes
26797,randomised,Yes
26797,crossover,No
26797,parallel_group,Yes
26797,arms,2+
26797,controlled,Yes
26798,eudract_number,2008-003314-97
26798,open,No
26798,single_blind,No
26798,double_blind,Yes
26798,randomised,Yes
26798,crossover,No
26798,parallel_group,Yes
26798,arms,2+
26798,controlled,Yes
26799,eudract_number,2008-003314-97
26799,open,No
26799,single_blind,No
26799,double_blind,Yes
26799,randomised,Yes
26799,crossover,No
26799,parallel_group,Yes
26799,arms,2+
26799,controlled,Yes
26800,eudract_number,2008-003314-97
26800,open,No
26800,single_blind,No
26800,double_blind,Yes
26800,randomised,Yes
26800,crossover,No
26800,parallel_group,Yes
26800,arms,2+
26800,controlled,Yes
26801,eudract_number,2008-003314-97
26801,open,No
26801,single_blind,No
26801,double_blind,Yes
26801,randomised,Yes
26801,crossover,No
26801,parallel_group,Yes
26801,arms,2+
26801,controlled,Yes
26802,eudract_number,2008-003314-97
26802,open,No
26802,single_blind,No
26802,double_blind,Yes
26802,randomised,Yes
26802,crossover,No
26802,parallel_group,Yes
26802,arms,2+
26802,controlled,Yes
26803,eudract_number,2008-003314-97
26803,open,No
26803,single_blind,No
26803,double_blind,Yes
26803,randomised,Yes
26803,crossover,No
26803,parallel_group,Yes
26803,arms,2+
26803,controlled,Yes
26804,eudract_number,2008-003314-97
26804,open,No
26804,single_blind,No
26804,double_blind,Yes
26804,randomised,Yes
26804,crossover,No
26804,parallel_group,Yes
26804,arms,2+
26804,controlled,Yes
26805,eudract_number,2008-003314-97
26805,open,No
26805,single_blind,No
26805,double_blind,Yes
26805,randomised,Yes
26805,crossover,No
26805,parallel_group,Yes
26805,arms,2+
26805,controlled,Yes
26806,eudract_number,2008-003314-97
26806,open,No
26806,single_blind,No
26806,double_blind,Yes
26806,randomised,Yes
26806,crossover,No
26806,parallel_group,Yes
26806,arms,2+
26806,controlled,Yes
26807,eudract_number,2008-003314-97
26807,open,No
26807,single_blind,No
26807,double_blind,Yes
26807,randomised,Yes
26807,crossover,No
26807,parallel_group,Yes
26807,arms,2+
26807,controlled,Yes
40892,eudract_number,2010-021287-16
40892,open,Yes
40892,single_blind,No
40892,double_blind,No
40892,randomised,No
40892,crossover,No
40892,parallel_group,No
40892,arms,1
40892,controlled,No
40893,eudract_number,2010-021287-16
40893,open,Yes
40893,single_blind,No
40893,double_blind,No
40893,randomised,No
40893,crossover,No
40893,parallel_group,No
40893,arms,1
40893,controlled,No
40894,eudract_number,2010-021287-16
40894,open,Yes
40894,single_blind,No
40894,double_blind,No
40894,randomised,No
40894,crossover,No
40894,parallel_group,No
40894,arms,1
40894,controlled,No
40895,eudract_number,2010-021287-16
40895,open,Yes
40895,single_blind,No
40895,double_blind,No
40895,randomised,No
40895,crossover,No
40895,parallel_group,No
40895,arms,1
40895,controlled,No
50182,eudract_number,2011-005539-22
50182,open,Yes
50182,single_blind,No
50182,double_blind,No
50182,randomised,Yes
50182,crossover,No
50182,parallel_group,Yes
50182,arms,2+
50182,controlled,Yes
50183,eudract_number,2011-005539-22
50183,open,Yes
50183,single_blind,No
50183,double_blind,No
50183,randomised,Yes
50183,crossover,No
50183,parallel_group,Yes
50183,arms,2+
50183,controlled,Yes
50184,eudract_number,2011-005539-22
50184,open,Yes
50184,single_blind,No
50184,double_blind,No
50184,randomised,Yes
50184,crossover,No
50184,parallel_group,Yes
50184,arms,2+
50184,controlled,Yes
50185,eudract_number,2011-005539-22
50185,open,Yes
50185,single_blind,No
50185,double_blind,No
50185,randomised,Yes
50185,crossover,No
50185,parallel_group,Yes
50185,arms,2+
50185,controlled,Yes
50186,eudract_number,2011-005539-22
50186,open,Yes
50186,single_blind,No
50186,double_blind,No
50186,randomised,Yes
50186,crossover,No
50186,parallel_group,Yes
50186,arms,2+
50186,controlled,Yes
50187,eudract_number,2011-005539-22
50187,open,Yes
50187,single_blind,No
50187,double_blind,No
50187,randomised,Yes
50187,crossover,No
50187,parallel_group,Yes
50187,arms,2+
50187,controlled,Yes
50188,eudract_number,2011-005539-22
50188,open,Yes
50188,single_blind,No
50188,double_blind,No
50188,randomised,Yes
50188,crossover,No
50188,parallel_group,Yes
50188,arms,2+
50188,controlled,Yes
37083,eudract_number,2009-017594-37
37083,open,Yes
37083,single_blind,No
37083,double_blind,No
37083,randomised,No
37083,crossover,No
37083,parallel_group,No
37083,arms,1
37083,controlled,No
37084,eudract_number,2009-017594-37
37084,open,Yes
37084,single_blind,No
37084,double_blind,No
37084,randomised,No
37084,crossover,No
37084,parallel_group,No
37084,arms,1
37084,controlled,No
37085,eudract_number,2009-017594-37
37085,open,Yes
37085,single_blind,No
37085,double_blind,No
37085,randomised,No
37085,crossover,No
37085,parallel_group,No
37085,arms,1
37085,controlled,No
59206,eudract_number,2013-001497-16
59206,open,Yes
59206,single_blind,No
59206,double_blind,No
59206,randomised,Yes
59206,crossover,No
59206,parallel_group,Yes
59206,arms,2+
59206,controlled,Yes
59207,eudract_number,2013-001497-16
59207,open,Yes
59207,single_blind,No
59207,double_blind,No
59207,randomised,Yes
59207,crossover,No
59207,parallel_group,Yes
59207,arms,2+
59207,controlled,Yes
59208,eudract_number,2013-001497-16
59208,open,Yes
59208,single_blind,No
59208,double_blind,No
59208,randomised,Yes
59208,crossover,No
59208,parallel_group,Yes
59208,arms,2+
59208,controlled,Yes
59209,eudract_number,2013-001497-16
59209,open,Yes
59209,single_blind,No
59209,double_blind,No
59209,randomised,Yes
59209,crossover,No
59209,parallel_group,Yes
59209,arms,2+
59209,controlled,Yes
59210,eudract_number,2013-001497-16
59210,open,Yes
59210,single_blind,No
59210,double_blind,No
59210,randomised,Yes
59210,crossover,No
59210,parallel_group,Yes
59210,arms,2+
59210,controlled,Yes
59211,eudract_number,2013-001497-16
59211,open,Yes
59211,single_blind,No
59211,double_blind,No
59211,randomised,Yes
59211,crossover,No
59211,parallel_group,Yes
59211,arms,2+
59211,controlled,Yes
59212,eudract_number,2013-001497-16
59212,open,Yes
59212,single_blind,No
59212,double_blind,No
59212,randomised,Yes
59212,crossover,No
59212,parallel_group,Yes
59212,arms,2+
59212,controlled,Yes
59213,eudract_number,2013-001497-16
59213,open,Yes
59213,single_blind,No
59213,double_blind,No
59213,randomised,Yes
59213,crossover,No
59213,parallel_group,Yes
59213,arms,2+
59213,controlled,Yes
59214,eudract_number,2013-001497-16
59214,open,Yes
59214,single_blind,No
59214,double_blind,No
59214,randomised,Yes
59214,crossover,No
59214,parallel_group,Yes
59214,arms,2+
59214,controlled,Yes
59215,eudract_number,2013-001497-16
59215,open,Yes
59215,single_blind,No
59215,double_blind,No
59215,randomised,Yes
59215,crossover,No
59215,parallel_group,Yes
59215,arms,2+
59215,controlled,Yes
59216,eudract_number,2013-001497-16
59216,open,Yes
59216,single_blind,No
59216,double_blind,No
59216,randomised,Yes
59216,crossover,No
59216,parallel_group,Yes
59216,arms,2+
59216,controlled,Yes
72420,eudract_number,2015-002212-32
72420,open,Yes
72420,single_blind,No
72420,double_blind,No
72420,randomised,Yes
72420,crossover,No
72420,parallel_group,Yes
72420,arms,2+
72420,controlled,Yes
58904,eudract_number,2013-001193-14
58904,open,No
58904,single_blind,No
58904,double_blind,Yes
58904,randomised,Yes
58904,crossover,No
58904,parallel_group,Yes
58904,arms,2+
58904,controlled,Yes
58905,eudract_number,2013-001193-14
58905,open,No
58905,single_blind,No
58905,double_blind,Yes
58905,randomised,Yes
58905,crossover,No
58905,parallel_group,Yes
58905,arms,2+
58905,controlled,Yes
58906,eudract_number,2013-001193-14
58906,open,No
58906,single_blind,No
58906,double_blind,Yes
58906,randomised,Yes
58906,crossover,No
58906,parallel_group,Yes
58906,arms,2+
58906,controlled,Yes
58907,eudract_number,2013-001193-14
58907,open,No
58907,single_blind,No
58907,double_blind,Yes
58907,randomised,Yes
58907,crossover,No
58907,parallel_group,Yes
58907,arms,2+
58907,controlled,Yes
58908,eudract_number,2013-001193-14
58908,open,No
58908,single_blind,No
58908,double_blind,Yes
58908,randomised,Yes
58908,crossover,No
58908,parallel_group,Yes
58908,arms,2+
58908,controlled,Yes
58909,eudract_number,2013-001193-14
58909,open,No
58909,single_blind,No
58909,double_blind,Yes
58909,randomised,Yes
58909,crossover,No
58909,parallel_group,Yes
58909,arms,2+
58909,controlled,Yes
71925,eudract_number,2015-001785-26
71925,open,Yes
71925,single_blind,No
71925,double_blind,No
71925,randomised,No
71925,crossover,No
71925,parallel_group,No
71925,arms,1
71925,controlled,No
71926,eudract_number,2015-001785-26
71926,open,Yes
71926,single_blind,No
71926,double_blind,No
71926,randomised,No
71926,crossover,No
71926,parallel_group,No
71926,arms,1
71926,controlled,No
71927,eudract_number,2015-001785-26
71927,open,Yes
71927,single_blind,No
71927,double_blind,No
71927,randomised,No
71927,crossover,No
71927,parallel_group,No
71927,arms,1
71927,controlled,No
71928,eudract_number,2015-001785-26
71928,open,Yes
71928,single_blind,No
71928,double_blind,No
71928,randomised,No
71928,crossover,No
71928,parallel_group,No
71928,arms,1
71928,controlled,No
71929,eudract_number,2015-001785-26
71929,open,Yes
71929,single_blind,No
71929,double_blind,No
71929,randomised,No
71929,crossover,No
71929,parallel_group,No
71929,arms,1
71929,controlled,No
37485,eudract_number,2009-018072-33
37485,open,Yes
37485,single_blind,No
37485,double_blind,No
37485,randomised,No
37485,crossover,No
37485,parallel_group,No
37485,arms,2+
37485,controlled,No
37486,eudract_number,2009-018072-33
37486,open,Yes
37486,single_blind,No
37486,double_blind,No
37486,randomised,No
37486,crossover,No
37486,parallel_group,No
37486,arms,2+
37486,controlled,No
37487,eudract_number,2009-018072-33
37487,open,Yes
37487,single_blind,No
37487,double_blind,No
37487,randomised,No
37487,crossover,No
37487,parallel_group,No
37487,arms,2+
37487,controlled,No
37488,eudract_number,2009-018072-33
37488,open,Yes
37488,single_blind,No
37488,double_blind,No
37488,randomised,No
37488,crossover,No
37488,parallel_group,No
37488,arms,2+
37488,controlled,No
37489,eudract_number,2009-018072-33
37489,open,Yes
37489,single_blind,No
37489,double_blind,No
37489,randomised,No
37489,crossover,No
37489,parallel_group,No
37489,arms,2+
37489,controlled,No
37490,eudract_number,2009-018072-33
37490,open,Yes
37490,single_blind,No
37490,double_blind,No
37490,randomised,No
37490,crossover,No
37490,parallel_group,No
37490,arms,2+
37490,controlled,No
25148,eudract_number,2008-001212-20
25148,open,Yes
25148,single_blind,No
25148,double_blind,No
25148,randomised,No
25148,crossover,No
25148,parallel_group,No
25148,arms,1
25148,controlled,No
25149,eudract_number,2008-001212-20
25149,open,Yes
25149,single_blind,No
25149,double_blind,No
25149,randomised,No
25149,crossover,No
25149,parallel_group,No
25149,arms,1
25149,controlled,No
25150,eudract_number,2008-001212-20
25150,open,Yes
25150,single_blind,No
25150,double_blind,No
25150,randomised,No
25150,crossover,No
25150,parallel_group,No
25150,arms,1
25150,controlled,No
25151,eudract_number,2008-001212-20
25151,open,Yes
25151,single_blind,No
25151,double_blind,No
25151,randomised,No
25151,crossover,No
25151,parallel_group,No
25151,arms,1
25151,controlled,No
25152,eudract_number,2008-001212-20
25152,open,Yes
25152,single_blind,No
25152,double_blind,No
25152,randomised,No
25152,crossover,No
25152,parallel_group,No
25152,arms,1
25152,controlled,No
25153,eudract_number,2008-001212-20
25153,open,Yes
25153,single_blind,No
25153,double_blind,No
25153,randomised,No
25153,crossover,No
25153,parallel_group,No
25153,arms,1
25153,controlled,No
25154,eudract_number,2008-001212-20
25154,open,Yes
25154,single_blind,No
25154,double_blind,No
25154,randomised,No
25154,crossover,No
25154,parallel_group,No
25154,arms,1
25154,controlled,No
25155,eudract_number,2008-001212-20
25155,open,Yes
25155,single_blind,No
25155,double_blind,No
25155,randomised,No
25155,crossover,No
25155,parallel_group,No
25155,arms,1
25155,controlled,No
25156,eudract_number,2008-001212-20
25156,open,Yes
25156,single_blind,No
25156,double_blind,No
25156,randomised,No
25156,crossover,No
25156,parallel_group,No
25156,arms,1
25156,controlled,No
25157,eudract_number,2008-001212-20
25157,open,Yes
25157,single_blind,No
25157,double_blind,No
25157,randomised,No
25157,crossover,No
25157,parallel_group,No
25157,arms,1
25157,controlled,No
42018,eudract_number,2010-022446-24
42018,open,Yes
42018,single_blind,No
42018,double_blind,No
42018,randomised,No
42018,crossover,No
42018,parallel_group,No
42018,arms,1
42018,controlled,No
57571,eudract_number,2013-000068-27
57571,open,Yes
57571,single_blind,No
57571,double_blind,No
57571,randomised,No
57571,crossover,No
57571,parallel_group,No
57571,arms,1
57571,controlled,No
57572,eudract_number,2013-000068-27
57572,open,Yes
57572,single_blind,No
57572,double_blind,No
57572,randomised,No
57572,crossover,No
57572,parallel_group,No
57572,arms,1
57572,controlled,No
63322,eudract_number,2013-005007-13
63322,open,Yes
63322,single_blind,No
63322,double_blind,No
63322,randomised,Yes
63322,crossover,No
63322,parallel_group,Yes
63322,arms,2+
63322,controlled,Yes
63323,eudract_number,2013-005007-13
63323,open,Yes
63323,single_blind,No
63323,double_blind,No
63323,randomised,Yes
63323,crossover,No
63323,parallel_group,Yes
63323,arms,2+
63323,controlled,Yes
63324,eudract_number,2013-005007-13
63324,open,Yes
63324,single_blind,No
63324,double_blind,No
63324,randomised,Yes
63324,crossover,No
63324,parallel_group,Yes
63324,arms,2+
63324,controlled,Yes
63325,eudract_number,2013-005007-13
63325,open,Yes
63325,single_blind,No
63325,double_blind,No
63325,randomised,Yes
63325,crossover,No
63325,parallel_group,Yes
63325,arms,2+
63325,controlled,Yes
38632,eudract_number,2010-019347-18
38632,open,Yes
38632,single_blind,No
38632,double_blind,No
38632,randomised,Yes
38632,crossover,No
38632,parallel_group,Yes
38632,arms,2+
38632,controlled,Yes
77164,eudract_number,2016-001018-76
77164,open,Yes
77164,single_blind,No
77164,double_blind,No
77164,randomised,Yes
77164,crossover,No
77164,parallel_group,Yes
77164,arms,2+
77164,controlled,Yes
77165,eudract_number,2016-001018-76
77165,open,Yes
77165,single_blind,No
77165,double_blind,No
77165,randomised,Yes
77165,crossover,No
77165,parallel_group,Yes
77165,arms,2+
77165,controlled,Yes
77166,eudract_number,2016-001018-76
77166,open,Yes
77166,single_blind,No
77166,double_blind,No
77166,randomised,Yes
77166,crossover,No
77166,parallel_group,Yes
77166,arms,2+
77166,controlled,Yes
77167,eudract_number,2016-001018-76
77167,open,Yes
77167,single_blind,No
77167,double_blind,No
77167,randomised,Yes
77167,crossover,No
77167,parallel_group,Yes
77167,arms,2+
77167,controlled,Yes
77168,eudract_number,2016-001018-76
77168,open,Yes
77168,single_blind,No
77168,double_blind,No
77168,randomised,Yes
77168,crossover,No
77168,parallel_group,Yes
77168,arms,2+
77168,controlled,Yes
77169,eudract_number,2016-001018-76
77169,open,Yes
77169,single_blind,No
77169,double_blind,No
77169,randomised,Yes
77169,crossover,No
77169,parallel_group,Yes
77169,arms,2+
77169,controlled,Yes
77170,eudract_number,2016-001018-76
77170,open,Yes
77170,single_blind,No
77170,double_blind,No
77170,randomised,Yes
77170,crossover,No
77170,parallel_group,Yes
77170,arms,2+
77170,controlled,Yes
77171,eudract_number,2016-001018-76
77171,open,Yes
77171,single_blind,No
77171,double_blind,No
77171,randomised,Yes
77171,crossover,No
77171,parallel_group,Yes
77171,arms,2+
77171,controlled,Yes
37190,eudract_number,2009-017775-19
37190,open,Yes
37190,single_blind,No
37190,double_blind,No
37190,randomised,No
37190,crossover,No
37190,parallel_group,No
37190,arms,1
37190,controlled,No
37191,eudract_number,2009-017775-19
37191,open,Yes
37191,single_blind,No
37191,double_blind,No
37191,randomised,No
37191,crossover,No
37191,parallel_group,No
37191,arms,1
37191,controlled,No
37192,eudract_number,2009-017775-19
37192,open,Yes
37192,single_blind,No
37192,double_blind,No
37192,randomised,No
37192,crossover,No
37192,parallel_group,No
37192,arms,1
37192,controlled,No
37193,eudract_number,2009-017775-19
37193,open,Yes
37193,single_blind,No
37193,double_blind,No
37193,randomised,No
37193,crossover,No
37193,parallel_group,No
37193,arms,1
37193,controlled,No
37194,eudract_number,2009-017775-19
37194,open,Yes
37194,single_blind,No
37194,double_blind,No
37194,randomised,No
37194,crossover,No
37194,parallel_group,No
37194,arms,1
37194,controlled,No
37195,eudract_number,2009-017775-19
37195,open,Yes
37195,single_blind,No
37195,double_blind,No
37195,randomised,No
37195,crossover,No
37195,parallel_group,No
37195,arms,1
37195,controlled,No
37196,eudract_number,2009-017775-19
37196,open,Yes
37196,single_blind,No
37196,double_blind,No
37196,randomised,No
37196,crossover,No
37196,parallel_group,No
37196,arms,1
37196,controlled,No
37197,eudract_number,2009-017775-19
37197,open,Yes
37197,single_blind,No
37197,double_blind,No
37197,randomised,No
37197,crossover,No
37197,parallel_group,No
37197,arms,1
37197,controlled,No
37198,eudract_number,2009-017775-19
37198,open,Yes
37198,single_blind,No
37198,double_blind,No
37198,randomised,No
37198,crossover,No
37198,parallel_group,No
37198,arms,1
37198,controlled,No
37199,eudract_number,2009-017775-19
37199,open,Yes
37199,single_blind,No
37199,double_blind,No
37199,randomised,No
37199,crossover,No
37199,parallel_group,No
37199,arms,1
37199,controlled,No
37200,eudract_number,2009-017775-19
37200,open,Yes
37200,single_blind,No
37200,double_blind,No
37200,randomised,No
37200,crossover,No
37200,parallel_group,No
37200,arms,1
37200,controlled,No
37201,eudract_number,2009-017775-19
37201,open,Yes
37201,single_blind,No
37201,double_blind,No
37201,randomised,No
37201,crossover,No
37201,parallel_group,No
37201,arms,1
37201,controlled,No
37202,eudract_number,2009-017775-19
37202,open,Yes
37202,single_blind,No
37202,double_blind,No
37202,randomised,No
37202,crossover,No
37202,parallel_group,No
37202,arms,1
37202,controlled,No
37203,eudract_number,2009-017775-19
37203,open,Yes
37203,single_blind,No
37203,double_blind,No
37203,randomised,No
37203,crossover,No
37203,parallel_group,No
37203,arms,1
37203,controlled,No
37204,eudract_number,2009-017775-19
37204,open,Yes
37204,single_blind,No
37204,double_blind,No
37204,randomised,No
37204,crossover,No
37204,parallel_group,No
37204,arms,1
37204,controlled,No
37205,eudract_number,2009-017775-19
37205,open,Yes
37205,single_blind,No
37205,double_blind,No
37205,randomised,No
37205,crossover,No
37205,parallel_group,No
37205,arms,1
37205,controlled,No
37206,eudract_number,2009-017775-19
37206,open,Yes
37206,single_blind,No
37206,double_blind,No
37206,randomised,No
37206,crossover,No
37206,parallel_group,No
37206,arms,1
37206,controlled,No
37207,eudract_number,2009-017775-19
37207,open,Yes
37207,single_blind,No
37207,double_blind,No
37207,randomised,No
37207,crossover,No
37207,parallel_group,No
37207,arms,1
37207,controlled,No
37208,eudract_number,2009-017775-19
37208,open,Yes
37208,single_blind,No
37208,double_blind,No
37208,randomised,No
37208,crossover,No
37208,parallel_group,No
37208,arms,1
37208,controlled,No
37209,eudract_number,2009-017775-19
37209,open,Yes
37209,single_blind,No
37209,double_blind,No
37209,randomised,No
37209,crossover,No
37209,parallel_group,No
37209,arms,1
37209,controlled,No
37210,eudract_number,2009-017775-19
37210,open,Yes
37210,single_blind,No
37210,double_blind,No
37210,randomised,No
37210,crossover,No
37210,parallel_group,No
37210,arms,1
37210,controlled,No
58681,eudract_number,2013-000999-15
58681,open,Yes
58681,single_blind,No
58681,double_blind,No
58681,randomised,No
58681,crossover,No
58681,parallel_group,No
58681,arms,1
58681,controlled,No
64695,eudract_number,2014-000709-10
64695,open,Yes
64695,single_blind,No
64695,double_blind,No
64695,randomised,No
64695,crossover,No
64695,parallel_group,No
64695,arms,1
64695,controlled,No
69636,eudract_number,2014-005330-58
69636,open,Yes
69636,single_blind,No
69636,double_blind,No
69636,randomised,No
69636,crossover,No
69636,parallel_group,No
69636,arms,1
69636,controlled,No
69637,eudract_number,2014-005330-58
69637,open,Yes
69637,single_blind,No
69637,double_blind,No
69637,randomised,No
69637,crossover,No
69637,parallel_group,No
69637,arms,1
69637,controlled,No
261,eudract_number,2004-000299-15
261,open,No
261,single_blind,No
261,double_blind,Yes
261,randomised,Yes
261,crossover,No
261,parallel_group,Yes
261,arms,2+
261,controlled,Yes
262,eudract_number,2004-000299-15
262,open,No
262,single_blind,No
262,double_blind,Yes
262,randomised,Yes
262,crossover,No
262,parallel_group,Yes
262,arms,2+
262,controlled,Yes
24650,eudract_number,2008-000701-11
24650,open,No
24650,single_blind,No
24650,double_blind,Yes
24650,randomised,Yes
24650,crossover,No
24650,parallel_group,Yes
24650,arms,2+
24650,controlled,Yes
24651,eudract_number,2008-000701-11
24651,open,No
24651,single_blind,No
24651,double_blind,Yes
24651,randomised,Yes
24651,crossover,No
24651,parallel_group,Yes
24651,arms,2+
24651,controlled,Yes
24652,eudract_number,2008-000701-11
24652,open,No
24652,single_blind,No
24652,double_blind,Yes
24652,randomised,Yes
24652,crossover,No
24652,parallel_group,Yes
24652,arms,2+
24652,controlled,Yes
24653,eudract_number,2008-000701-11
24653,open,No
24653,single_blind,No
24653,double_blind,Yes
24653,randomised,Yes
24653,crossover,No
24653,parallel_group,Yes
24653,arms,2+
24653,controlled,Yes
24654,eudract_number,2008-000701-11
24654,open,No
24654,single_blind,No
24654,double_blind,Yes
24654,randomised,Yes
24654,crossover,No
24654,parallel_group,Yes
24654,arms,2+
24654,controlled,Yes
24655,eudract_number,2008-000701-11
24655,open,No
24655,single_blind,No
24655,double_blind,Yes
24655,randomised,Yes
24655,crossover,No
24655,parallel_group,Yes
24655,arms,2+
24655,controlled,Yes
24656,eudract_number,2008-000701-11
24656,open,No
24656,single_blind,No
24656,double_blind,Yes
24656,randomised,Yes
24656,crossover,No
24656,parallel_group,Yes
24656,arms,2+
24656,controlled,Yes
24657,eudract_number,2008-000701-11
24657,open,No
24657,single_blind,No
24657,double_blind,Yes
24657,randomised,Yes
24657,crossover,No
24657,parallel_group,Yes
24657,arms,2+
24657,controlled,Yes
24658,eudract_number,2008-000701-11
24658,open,No
24658,single_blind,No
24658,double_blind,Yes
24658,randomised,Yes
24658,crossover,No
24658,parallel_group,Yes
24658,arms,2+
24658,controlled,Yes
24659,eudract_number,2008-000701-11
24659,open,No
24659,single_blind,No
24659,double_blind,Yes
24659,randomised,Yes
24659,crossover,No
24659,parallel_group,Yes
24659,arms,2+
24659,controlled,Yes
64103,eudract_number,2014-000222-38
64103,open,No
64103,single_blind,No
64103,double_blind,Yes
64103,randomised,Yes
64103,crossover,No
64103,parallel_group,Yes
64103,arms,2+
64103,controlled,Yes
64104,eudract_number,2014-000222-38
64104,open,No
64104,single_blind,No
64104,double_blind,Yes
64104,randomised,Yes
64104,crossover,No
64104,parallel_group,Yes
64104,arms,2+
64104,controlled,Yes
64105,eudract_number,2014-000222-38
64105,open,No
64105,single_blind,No
64105,double_blind,Yes
64105,randomised,Yes
64105,crossover,No
64105,parallel_group,Yes
64105,arms,2+
64105,controlled,Yes
64106,eudract_number,2014-000222-38
64106,open,No
64106,single_blind,No
64106,double_blind,Yes
64106,randomised,Yes
